timestamp,worker_id,worker_name,zone_id,latitude,longitude,ppe_status,risk_zone,entry_status
2026-06-24 07:33:14.664903,W001,Rahul Sharma,Zone-A,17.444121,78.376572,OK,High-Risk,Allowed
2026-06-24 07:38:14.664903,W004,Sneha Patel,Assembly Point,17.447064,78.376411,OK,Normal,Allowed
2026-06-24 07:43:14.664903,W003,Amit Kumar,Zone-A,17.444431,78.376708,OK,High-Risk,Allowed
2026-06-24 07:48:14.664903,W008,Meera Joshi,Furnace Area,17.443989,78.380509,OK,High-Risk,Allowed
2026-06-24 07:53:14.664903,W005,Karan Singh,Furnace Area,17.443025,78.380486,OK,High-Risk,Restricted
2026-06-24 07:58:14.664903,W004,Sneha Patel,Assembly Point,17.4481,78.377404,OK,Normal,Allowed
2026-06-24 08:03:14.664903,W011,Rohit Gupta,Zone-B,17.446421,78.379602,OK,Normal,Allowed
2026-06-24 08:08:14.664903,W009,Vikram Rao,Zone-A,17.444938,78.376635,OK,High-Risk,Allowed
2026-06-24 08:13:14.664903,W004,Sneha Patel,Chemical Storage,17.442203,78.378024,No Mask,High-Risk,Allowed
2026-06-24 08:18:14.664903,W008,Meera Joshi,Chemical Storage,17.44138,78.377303,OK,High-Risk,Allowed
2026-06-24 08:23:14.664903,W003,Amit Kumar,Chemical Storage,17.441432,78.378863,OK,High-Risk,Allowed
2026-06-24 08:28:14.664903,W003,Amit Kumar,Furnace Area,17.443456,78.379941,OK,High-Risk,Allowed
2026-06-24 08:33:14.664903,W012,Fatima Khan,Zone-B,17.445774,78.378863,OK,Normal,Allowed
2026-06-24 08:38:14.664903,W007,Arjun Nair,Assembly Point,17.447297,78.377555,OK,Normal,Allowed
2026-06-24 08:43:14.664903,W001,Rahul Sharma,Zone-C,17.445632,78.380975,OK,Normal,Allowed
2026-06-24 08:48:14.664903,W012,Fatima Khan,Assembly Point,17.447106,78.376441,OK,Normal,Allowed
2026-06-24 08:53:14.664903,W007,Arjun Nair,Zone-C,17.445631,78.380881,OK,Normal,Allowed
2026-06-24 08:58:14.664903,W005,Karan Singh,Furnace Area,17.444179,78.382377,OK,High-Risk,Allowed
2026-06-24 09:03:14.664903,W002,Priya Reddy,Zone-A,17.442455,78.378371,Missing Gloves,High-Risk,Allowed
2026-06-24 09:08:14.664903,W007,Arjun Nair,Zone-B,17.444287,78.379309,OK,Normal,Allowed
2026-06-24 09:13:14.664903,W012,Fatima Khan,Chemical Storage,17.440725,78.377463,OK,High-Risk,Allowed
2026-06-24 09:18:14.664903,W012,Fatima Khan,Zone-B,17.44559,78.379524,OK,Normal,Allowed
2026-06-24 09:23:14.664903,W007,Arjun Nair,Chemical Storage,17.44241,78.377974,OK,High-Risk,Allowed
2026-06-24 09:28:14.664903,W003,Amit Kumar,Zone-B,17.443961,78.378595,OK,Normal,Allowed
2026-06-24 09:33:14.664903,W004,Sneha Patel,Zone-B,17.446909,78.379306,Missing Helmet,Normal,Allowed
2026-06-24 09:38:14.664903,W005,Karan Singh,Zone-A,17.443572,78.377223,OK,High-Risk,Restricted
2026-06-24 09:43:14.664903,W009,Vikram Rao,Zone-A,17.443667,78.377829,OK,High-Risk,Allowed
2026-06-24 09:48:14.664903,W010,Anjali Das,Chemical Storage,17.442821,78.379266,OK,High-Risk,Allowed
2026-06-24 09:53:14.664903,W001,Rahul Sharma,Zone-C,17.445455,78.380081,OK,Normal,Allowed
2026-06-24 09:58:14.664903,W003,Amit Kumar,Chemical Storage,17.440961,78.378631,OK,High-Risk,Allowed
2026-06-24 10:03:14.664903,W008,Meera Joshi,Chemical Storage,17.441067,78.379764,OK,High-Risk,Allowed
2026-06-24 10:08:14.664903,W012,Fatima Khan,Chemical Storage,17.442415,78.378005,OK,High-Risk,Restricted
2026-06-24 10:13:14.664903,W008,Meera Joshi,Assembly Point,17.447763,78.376439,OK,Normal,Allowed
2026-06-24 10:18:14.664903,W003,Amit Kumar,Zone-B,17.444949,78.378398,OK,Normal,Allowed
2026-06-24 10:23:14.664903,W005,Karan Singh,Chemical Storage,17.442848,78.3776,Missing Gloves,High-Risk,Allowed
2026-06-24 10:28:14.664903,W009,Vikram Rao,Zone-C,17.445958,78.380703,OK,Normal,Allowed
2026-06-24 10:33:14.664903,W012,Fatima Khan,Zone-C,17.446353,78.379648,OK,Normal,Allowed
2026-06-24 10:38:14.664903,W011,Rohit Gupta,Furnace Area,17.443536,78.382313,OK,High-Risk,Allowed
2026-06-24 10:43:14.664903,W010,Anjali Das,Chemical Storage,17.44301,78.379172,OK,High-Risk,Allowed
2026-06-24 10:48:14.664903,W011,Rohit Gupta,Zone-C,17.446892,78.379467,OK,Normal,Allowed
2026-06-24 10:53:14.664903,W002,Priya Reddy,Zone-B,17.445266,78.380264,OK,Normal,Allowed
2026-06-24 10:58:14.664903,W006,Neha Verma,Zone-A,17.44386,78.377337,Missing Helmet,High-Risk,Allowed
2026-06-24 11:03:14.664903,W006,Neha Verma,Zone-B,17.444454,78.378964,OK,Normal,Allowed
2026-06-24 11:08:14.664903,W008,Meera Joshi,Zone-A,17.444802,78.378292,OK,High-Risk,Restricted
2026-06-24 11:13:14.664903,W012,Fatima Khan,Zone-B,17.444322,78.378611,OK,Normal,Allowed
2026-06-24 11:18:14.664903,W005,Karan Singh,Chemical Storage,17.442774,78.379162,OK,High-Risk,Allowed
2026-06-24 11:23:14.664903,W006,Neha Verma,Assembly Point,17.447096,78.376679,OK,Normal,Allowed
2026-06-24 11:28:14.664903,W003,Amit Kumar,Chemical Storage,17.442644,78.379626,Missing Gloves,High-Risk,Restricted
2026-06-24 11:33:14.664903,W007,Arjun Nair,Zone-A,17.444711,78.377712,OK,High-Risk,Allowed
2026-06-24 11:38:14.664903,W012,Fatima Khan,Zone-B,17.445239,78.380434,OK,Normal,Allowed
2026-06-24 11:43:14.664903,W001,Rahul Sharma,Furnace Area,17.443417,78.380511,OK,High-Risk,Allowed
2026-06-24 11:48:14.664903,W003,Amit Kumar,Zone-B,17.444512,78.380124,OK,Normal,Allowed
2026-06-24 11:53:14.664903,W011,Rohit Gupta,Furnace Area,17.443736,78.38101,OK,High-Risk,Restricted
2026-06-24 11:58:14.664903,W006,Neha Verma,Zone-A,17.444035,78.37631,No Mask,High-Risk,Allowed
2026-06-24 12:03:14.664903,W001,Rahul Sharma,Zone-C,17.4465,78.379192,OK,Normal,Allowed
2026-06-24 12:08:14.664903,W012,Fatima Khan,Chemical Storage,17.442518,78.378002,OK,High-Risk,Allowed
2026-06-24 12:13:14.664903,W008,Meera Joshi,Furnace Area,17.444324,78.379843,OK,High-Risk,Allowed
2026-06-24 12:18:14.664903,W010,Anjali Das,Zone-A,17.444978,78.37776,OK,High-Risk,Allowed
2026-06-24 12:23:14.664903,W012,Fatima Khan,Assembly Point,17.446554,78.375944,Missing Gloves,Normal,Allowed
2026-06-24 12:28:14.664903,W003,Amit Kumar,Chemical Storage,17.442706,78.378166,OK,High-Risk,Allowed
2026-06-24 12:33:14.664903,W010,Anjali Das,Zone-A,17.445998,78.377155,OK,High-Risk,Allowed
2026-06-24 12:38:14.664903,W010,Anjali Das,Zone-A,17.443892,78.377643,OK,High-Risk,Restricted
2026-06-24 12:43:14.664903,W002,Priya Reddy,Chemical Storage,17.441414,78.378614,OK,High-Risk,Allowed
2026-06-24 12:48:14.664903,W005,Karan Singh,Zone-A,17.443844,78.376612,OK,High-Risk,Allowed
2026-06-24 12:53:14.664903,W006,Neha Verma,Assembly Point,17.44804,78.375046,OK,Normal,Allowed
2026-06-24 12:58:14.664903,W003,Amit Kumar,Zone-A,17.443971,78.377615,OK,High-Risk,Allowed
2026-06-24 13:03:14.664903,W010,Anjali Das,Zone-A,17.44373,78.378147,OK,High-Risk,Allowed
2026-06-24 13:08:14.664903,W011,Rohit Gupta,Assembly Point,17.447433,78.376813,OK,Normal,
2026-06-24 13:13:14.664903,W012,Fatima Khan,Assembly Point,17.446486,78.376862,OK,Normal,Allowed
2026-06-24 13:18:14.664903,W003,Amit Kumar,Zone-A,17.443818,78.377391,OK,High-Risk,Allowed
2026-06-24 13:23:14.664903,W011,Rohit Gupta,Furnace Area,17.444529,78.38122,OK,High-Risk,Allowed
2026-06-24 13:28:14.664903,W001,Rahul Sharma,Zone-B,17.445623,78.379962,OK,Normal,Allowed
2026-06-24 13:33:14.664903,W005,Karan Singh,Chemical Storage,17.44232,78.378249,OK,High-Risk,Allowed
2026-06-24 13:38:14.664903,W001,Rahul Sharma,Zone-A,17.445585,78.377002,OK,High-Risk,Allowed
2026-06-24 13:43:14.664903,W010,Anjali Das,Furnace Area,17.443723,78.381509,OK,High-Risk,Allowed
2026-06-24 13:48:14.664903,W003,Amit Kumar,Furnace Area,17.443246,78.381869,OK,High-Risk,
2026-06-24 13:53:14.664903,W006,Neha Verma,Zone-C,17.445511,78.381208,No Mask,Normal,Allowed
2026-06-24 13:58:14.664903,W004,Sneha Patel,Assembly Point,17.447495,78.375986,OK,Normal,Allowed
2026-06-24 14:03:14.664903,W002,Priya Reddy,Zone-A,17.443957,78.379382,OK,High-Risk,Allowed
2026-06-24 14:08:14.664903,W001,Rahul Sharma,Chemical Storage,17.442564,78.377773,OK,High-Risk,Allowed
2026-06-24 14:13:14.664903,W009,Vikram Rao,Assembly Point,17.44692,78.376594,OK,Normal,Allowed
2026-06-24 14:18:14.664903,W012,Fatima Khan,Chemical Storage,17.44165,78.378989,Missing Gloves,High-Risk,Allowed
2026-06-24 14:23:14.664903,W011,Rohit Gupta,Assembly Point,17.447335,78.375884,Missing Gloves,Normal,Allowed
2026-06-24 14:28:14.664903,W004,Sneha Patel,Furnace Area,17.443654,78.380891,OK,High-Risk,Allowed
2026-06-24 14:33:14.664903,W002,Priya Reddy,Zone-A,17.443997,78.37674,Missing Helmet,High-Risk,Allowed
2026-06-24 14:38:14.664903,W001,Rahul Sharma,Zone-B,17.445365,78.379633,Missing Gloves,Normal,Allowed
2026-06-24 14:43:14.664903,W008,Meera Joshi,Assembly Point,17.447042,78.376939,OK,Normal,Allowed
2026-06-24 14:48:14.664903,W007,Arjun Nair,Chemical Storage,17.44136,78.379253,OK,High-Risk,Restricted
2026-06-24 14:53:14.664903,W003,Amit Kumar,Zone-C,17.445962,78.379715,OK,Normal,Allowed
2026-06-24 14:58:14.664903,W009,Vikram Rao,Assembly Point,17.447885,78.375937,OK,Normal,Allowed
2026-06-24 15:03:14.664903,W007,Arjun Nair,Zone-C,17.447115,78.381405,OK,Normal,Allowed
2026-06-24 15:08:14.664903,W006,Neha Verma,Zone-C,17.445037,78.379617,OK,Normal,Allowed
2026-06-24 15:13:14.664903,W007,Arjun Nair,Zone-B,17.445645,78.378918,OK,Normal,Allowed
2026-06-24 15:18:14.664903,W007,Arjun Nair,Assembly Point,17.447386,78.375437,OK,Normal,Allowed
2026-06-24 15:23:14.664903,W011,Rohit Gupta,Zone-A,17.444269,78.377411,OK,High-Risk,Allowed
2026-06-24 15:28:14.664903,W007,Arjun Nair,Zone-C,17.446688,78.380996,OK,Normal,Allowed
2026-06-24 15:33:14.664903,W012,Fatima Khan,Chemical Storage,17.44147,78.379494,OK,High-Risk,Allowed
2026-06-24 15:38:14.664903,W003,Amit Kumar,Furnace Area,17.443805,78.381514,OK,High-Risk,Allowed
2026-06-24 15:43:14.664903,W004,Sneha Patel,Zone-B,17.445942,78.378611,OK,Normal,Allowed
2026-06-24 15:48:14.664903,W012,Fatima Khan,Furnace Area,17.442846,78.381446,OK,High-Risk,Allowed
2026-06-24 15:53:14.664903,W005,Karan Singh,Zone-B,17.445525,78.379426,OK,Normal,Allowed
2026-06-24 15:58:14.664903,W012,Fatima Khan,Zone-A,17.443543,78.377026,OK,High-Risk,Allowed
2026-06-24 16:03:14.664903,W006,Neha Verma,Zone-C,17.447298,78.380455,OK,Normal,Allowed
2026-06-24 16:08:14.664903,W012,Fatima Khan,Chemical Storage,17.4422,78.378767,OK,High-Risk,Allowed
2026-06-24 16:13:14.664903,W003,Amit Kumar,Assembly Point,17.446559,78.377566,OK,Normal,Allowed
2026-06-24 16:18:14.664903,W008,Meera Joshi,Zone-B,17.445268,78.378841,No Mask,Normal,Allowed
2026-06-24 16:23:14.664903,W012,Fatima Khan,Zone-B,17.445186,78.378826,Missing Gloves,Normal,Allowed
2026-06-24 16:28:14.664903,W012,Fatima Khan,Zone-C,17.446778,78.380171,No Mask,Normal,Allowed
2026-06-24 16:33:14.664903,W003,Amit Kumar,Chemical Storage,17.442423,78.377853,OK,High-Risk,Allowed
2026-06-24 16:38:14.664903,W007,Arjun Nair,Chemical Storage,17.442542,78.379735,OK,High-Risk,Allowed
2026-06-24 16:43:14.664903,W007,Arjun Nair,Furnace Area,17.443743,78.380961,OK,High-Risk,Allowed
2026-06-24 16:48:14.664903,W009,Vikram Rao,Chemical Storage,17.442815,78.377761,OK,High-Risk,Allowed
2026-06-24 16:53:14.664903,W003,Amit Kumar,Furnace Area,17.442776,78.381278,No Mask,High-Risk,Allowed
2026-06-24 16:58:14.664903,W001,Rahul Sharma,Zone-A,17.443843,78.376905,OK,High-Risk,Allowed
2026-06-24 17:03:14.664903,W006,Neha Verma,Furnace Area,17.443133,78.382511,OK,High-Risk,Allowed
2026-06-24 17:08:14.664903,W001,Rahul Sharma,Zone-B,17.445407,78.378609,No Mask,Normal,Allowed
2026-06-24 17:13:14.664903,W010,Anjali Das,Furnace Area,17.443375,78.381866,Missing Helmet,High-Risk,Allowed
2026-06-24 17:18:14.664903,W004,Sneha Patel,Chemical Storage,17.44175,78.378139,OK,High-Risk,Allowed
2026-06-24 17:23:14.664903,W007,Arjun Nair,Chemical Storage,17.442627,78.37857,OK,High-Risk,Allowed
2026-06-24 17:28:14.664903,W008,Meera Joshi,Zone-B,17.444851,78.380221,OK,Normal,Allowed
2026-06-24 17:33:14.664903,W004,Sneha Patel,Chemical Storage,17.443348,78.378327,OK,High-Risk,Allowed
2026-06-24 17:38:14.664903,W010,Anjali Das,Chemical Storage,17.442416,78.378449,Missing Gloves,High-Risk,Restricted
2026-06-24 17:43:14.664903,W005,Karan Singh,Chemical Storage,17.442983,78.378932,OK,High-Risk,Allowed
2026-06-24 17:48:14.664903,W004,Sneha Patel,Chemical Storage,17.440616,78.377985,OK,High-Risk,Allowed
2026-06-24 17:53:14.664903,W009,Vikram Rao,Zone-B,17.445941,78.379329,OK,Normal,Allowed
2026-06-24 17:58:14.664903,W007,Arjun Nair,Zone-A,17.445442,78.376132,OK,High-Risk,Allowed
2026-06-24 18:03:14.664903,W012,Fatima Khan,Zone-C,17.445792,78.38025,OK,Normal,Allowed
2026-06-24 18:08:14.664903,W006,Neha Verma,Assembly Point,17.445895,78.376149,OK,Normal,Allowed
2026-06-24 18:13:14.664903,W007,Arjun Nair,Zone-A,17.443652,78.378239,OK,High-Risk,Allowed
2026-06-24 18:18:14.664903,W006,Neha Verma,Chemical Storage,17.4411,78.379332,OK,High-Risk,Allowed
2026-06-24 18:23:14.664903,W001,Rahul Sharma,Chemical Storage,17.441373,78.379073,OK,High-Risk,Allowed
2026-06-24 18:28:14.664903,W008,Meera Joshi,Chemical Storage,17.442029,78.379513,OK,High-Risk,Allowed
2026-06-24 18:33:14.664903,W007,Arjun Nair,Zone-A,17.44401,78.376844,OK,High-Risk,Allowed
2026-06-24 18:38:14.664903,W011,Rohit Gupta,Zone-A,17.443654,78.376937,OK,High-Risk,Allowed
2026-06-24 18:43:14.664903,W002,Priya Reddy,Zone-B,17.446254,78.378244,OK,Normal,Allowed
2026-06-24 18:48:14.664903,W001,Rahul Sharma,Zone-B,17.444847,78.378438,Missing Gloves,Normal,Allowed
2026-06-24 18:53:14.664903,W006,Neha Verma,Zone-A,17.442976,78.377476,OK,High-Risk,Allowed
2026-06-24 18:58:14.664903,W007,Arjun Nair,Assembly Point,17.446808,78.375632,OK,Normal,Allowed
2026-06-24 19:03:14.664903,W001,Rahul Sharma,Zone-C,17.44609,78.380405,OK,Normal,Allowed
2026-06-24 19:08:14.664903,W003,Amit Kumar,Furnace Area,17.442459,78.382073,OK,High-Risk,Allowed
2026-06-24 19:13:14.664903,W012,Fatima Khan,Chemical Storage,17.443164,78.377005,OK,High-Risk,Restricted
2026-06-24 19:18:14.664903,W011,Rohit Gupta,Zone-A,17.444564,78.377825,OK,High-Risk,Allowed
2026-06-24 19:23:14.664903,W009,Vikram Rao,Assembly Point,17.447625,78.37499,OK,Normal,Allowed
2026-06-24 19:28:14.664903,W003,Amit Kumar,Zone-C,17.443879,78.379909,No Mask,Normal,Allowed
2026-06-24 19:33:14.664903,W002,Priya Reddy,Furnace Area,17.443896,78.381932,Missing Helmet,High-Risk,Restricted
2026-06-24 19:38:14.664903,W004,Sneha Patel,Furnace Area,17.442782,78.382345,OK,High-Risk,Allowed
2026-06-24 19:43:14.664903,W002,Priya Reddy,Zone-A,17.444411,78.377796,OK,High-Risk,Restricted
2026-06-24 19:48:14.664903,W010,Anjali Das,Assembly Point,17.44689,78.377503,No Mask,Normal,Allowed
2026-06-24 19:53:14.664903,W007,Arjun Nair,Chemical Storage,17.441927,78.378733,OK,High-Risk,Allowed
2026-06-24 19:58:14.664903,W012,Fatima Khan,Zone-B,17.444335,78.37888,OK,Normal,Allowed
2026-06-24 20:03:14.664903,W005,Karan Singh,Chemical Storage,17.4412,78.377369,OK,High-Risk,Allowed
2026-06-24 20:08:14.664903,W003,Amit Kumar,Chemical Storage,17.442101,78.378582,OK,High-Risk,Allowed
2026-06-24 20:13:14.664903,W006,Neha Verma,Assembly Point,17.447597,78.376302,No Mask,Normal,Allowed
2026-06-24 20:18:14.664903,W012,Fatima Khan,Zone-A,17.444305,78.377711,OK,High-Risk,Restricted
2026-06-24 20:23:14.664903,W008,Meera Joshi,Furnace Area,17.443238,78.381388,OK,High-Risk,Allowed
2026-06-24 20:28:14.664903,W008,Meera Joshi,Zone-C,17.446899,78.379682,OK,Normal,Allowed
2026-06-24 20:33:14.664903,W003,Amit Kumar,Zone-A,17.444586,78.378017,OK,High-Risk,Allowed
2026-06-24 20:38:14.664903,W002,Priya Reddy,Assembly Point,17.447522,78.377128,OK,Normal,
2026-06-24 20:43:14.664903,W011,Rohit Gupta,Furnace Area,17.443276,78.383125,OK,High-Risk,Allowed
2026-06-24 20:48:14.664903,W005,Karan Singh,Furnace Area,17.443989,78.38138,OK,High-Risk,Allowed
2026-06-24 20:53:14.664903,W007,Arjun Nair,Zone-A,17.443162,78.376976,OK,High-Risk,Allowed
2026-06-24 20:58:14.664903,W008,Meera Joshi,Furnace Area,17.443334,78.381188,OK,High-Risk,Allowed
2026-06-24 21:03:14.664903,W002,Priya Reddy,Zone-C,17.446804,78.380275,OK,Normal,Allowed
2026-06-24 21:08:14.664903,W001,Rahul Sharma,Zone-B,17.444573,78.378686,No Mask,Normal,Allowed
2026-06-24 21:13:14.664903,W001,Rahul Sharma,Chemical Storage,17.442774,78.379316,OK,High-Risk,Allowed
2026-06-24 21:18:14.664903,W011,Rohit Gupta,Assembly Point,17.447621,78.376849,OK,Normal,Allowed
2026-06-24 21:23:14.664903,W012,Fatima Khan,Zone-A,17.443907,78.376947,OK,High-Risk,
2026-06-24 21:28:14.664903,W007,Arjun Nair,Assembly Point,17.448126,78.375776,OK,Normal,Allowed
2026-06-24 21:33:14.664903,W012,Fatima Khan,Zone-C,17.446652,78.380779,OK,Normal,Allowed
2026-06-24 21:38:14.664903,W009,Vikram Rao,Chemical Storage,17.442481,78.379938,OK,High-Risk,Allowed
2026-06-24 21:43:14.664903,W012,Fatima Khan,Assembly Point,17.447702,78.376967,OK,Normal,Allowed
2026-06-24 21:48:14.664903,W011,Rohit Gupta,Zone-B,17.444569,78.380977,OK,Normal,Allowed
2026-06-24 21:53:14.664903,W001,Rahul Sharma,Furnace Area,17.442276,78.381133,OK,High-Risk,Allowed
2026-06-24 21:58:14.664903,W004,Sneha Patel,Zone-C,17.445241,78.380809,OK,Normal,Allowed
2026-06-24 22:03:14.664903,W008,Meera Joshi,Furnace Area,17.441845,78.380916,No Mask,High-Risk,Allowed
2026-06-24 22:08:14.664903,W006,Neha Verma,Zone-C,17.445612,78.380672,Missing Helmet,Normal,Allowed
2026-06-24 22:13:14.664903,W007,Arjun Nair,Chemical Storage,17.442641,78.379048,OK,High-Risk,Restricted
2026-06-24 22:18:14.664903,W001,Rahul Sharma,Zone-A,17.444102,78.377008,Missing Gloves,High-Risk,Restricted
2026-06-24 22:23:14.664903,W010,Anjali Das,Zone-C,17.44552,78.381302,OK,Normal,Allowed
2026-06-24 22:28:14.664903,W002,Priya Reddy,Furnace Area,17.442161,78.381726,Missing Gloves,High-Risk,Allowed
2026-06-24 22:33:14.664903,W012,Fatima Khan,Chemical Storage,17.440547,78.380193,OK,High-Risk,Allowed
2026-06-24 22:38:14.664903,W007,Arjun Nair,Zone-B,17.445511,78.379288,OK,Normal,Allowed
2026-06-24 22:43:14.664903,W007,Arjun Nair,Assembly Point,17.446109,78.377085,Missing Helmet,Normal,Allowed
2026-06-24 22:48:14.664903,W010,Anjali Das,Chemical Storage,17.443611,78.378564,OK,High-Risk,Allowed
2026-06-24 22:53:14.664903,W004,Sneha Patel,Zone-A,17.443709,78.376878,OK,High-Risk,Allowed
2026-06-24 22:58:14.664903,W005,Karan Singh,Furnace Area,17.443651,78.380842,OK,High-Risk,Restricted
2026-06-24 23:03:14.664903,W010,Anjali Das,Zone-A,17.44416,78.375999,OK,High-Risk,Allowed
2026-06-24 23:08:14.664903,W006,Neha Verma,Furnace Area,17.442611,78.381454,Missing Helmet,High-Risk,Allowed
2026-06-24 23:13:14.664903,W007,Arjun Nair,Chemical Storage,17.443247,78.379136,OK,High-Risk,Allowed
2026-06-24 23:18:14.664903,W002,Priya Reddy,Furnace Area,17.444654,78.381277,OK,High-Risk,
2026-06-24 23:23:14.664903,W008,Meera Joshi,Zone-C,17.446471,78.381449,OK,Normal,Allowed
2026-06-24 23:28:14.664903,W006,Neha Verma,Zone-C,17.446361,78.380136,Missing Gloves,Normal,Allowed
2026-06-24 23:33:14.664903,W011,Rohit Gupta,Furnace Area,17.44153,78.380904,OK,High-Risk,Allowed
2026-06-24 23:38:14.664903,W012,Fatima Khan,Zone-A,17.444142,78.376062,OK,High-Risk,Allowed
2026-06-24 23:43:14.664903,W006,Neha Verma,Zone-B,17.444971,78.38039,OK,Normal,Allowed
2026-06-24 23:48:14.664903,W002,Priya Reddy,Zone-C,17.446272,78.379391,OK,Normal,Allowed
2026-06-24 23:53:14.664903,W007,Arjun Nair,Furnace Area,17.442295,78.381359,OK,High-Risk,Allowed
2026-06-24 23:58:14.664903,W010,Anjali Das,Zone-A,17.444427,78.377255,Missing Gloves,High-Risk,Allowed
2026-06-25 00:03:14.664903,W006,Neha Verma,Chemical Storage,17.441048,78.379197,OK,High-Risk,Allowed
2026-06-25 00:08:14.664903,W003,Amit Kumar,Zone-A,17.443846,78.377863,OK,High-Risk,Allowed
2026-06-25 00:13:14.664903,W009,Vikram Rao,Assembly Point,17.447042,78.377195,OK,Normal,Allowed
2026-06-25 00:18:14.664903,W011,Rohit Gupta,Zone-A,17.444644,78.376179,OK,High-Risk,Allowed
2026-06-25 00:23:14.664903,W006,Neha Verma,Furnace Area,17.442465,78.381892,OK,High-Risk,Restricted
2026-06-25 00:28:14.664903,W010,Anjali Das,Zone-B,17.446014,78.379305,OK,Normal,Allowed
2026-06-25 00:33:14.664903,W006,Neha Verma,Zone-C,17.44559,78.379013,OK,Normal,Allowed
2026-06-25 00:38:14.664903,W010,Anjali Das,Furnace Area,17.441848,78.38007,Missing Helmet,High-Risk,Allowed
2026-06-25 00:43:14.664903,W005,Karan Singh,Assembly Point,17.446937,78.376407,OK,Normal,Allowed
2026-06-25 00:48:14.664903,W008,Meera Joshi,Zone-A,17.44472,78.377815,OK,High-Risk,Allowed
2026-06-25 00:53:14.664903,W006,Neha Verma,Furnace Area,17.443397,78.382583,OK,High-Risk,Allowed
2026-06-25 00:58:14.664903,W010,Anjali Das,Chemical Storage,17.442342,78.378059,No Mask,High-Risk,Allowed
2026-06-25 01:03:14.664903,W004,Sneha Patel,Chemical Storage,17.442539,78.379665,Missing Gloves,High-Risk,Allowed
2026-06-25 01:08:14.664903,W001,Rahul Sharma,Assembly Point,17.446036,78.377048,OK,Normal,Allowed
2026-06-25 01:13:14.664903,W010,Anjali Das,Zone-B,17.445101,78.379614,OK,Normal,Allowed
2026-06-25 01:18:14.664903,W003,Amit Kumar,Zone-B,17.445706,78.378473,OK,Normal,Allowed
2026-06-25 01:23:14.664903,W004,Sneha Patel,Furnace Area,17.44287,78.382085,OK,High-Risk,Allowed
2026-06-25 01:28:14.664903,W002,Priya Reddy,Zone-B,17.445408,78.378999,OK,Normal,Allowed
2026-06-25 01:33:14.664903,W008,Meera Joshi,Zone-A,17.444578,78.377863,OK,High-Risk,Allowed
2026-06-25 01:38:14.664903,W009,Vikram Rao,Furnace Area,17.443899,78.381751,OK,High-Risk,Allowed
2026-06-25 01:43:14.664903,W003,Amit Kumar,Zone-A,17.443722,78.376639,OK,High-Risk,Allowed
2026-06-25 01:48:14.664903,W003,Amit Kumar,Zone-B,17.44544,78.379436,Missing Helmet,Normal,Allowed
2026-06-25 01:53:14.664903,W004,Sneha Patel,Chemical Storage,17.44314,78.377067,OK,High-Risk,Restricted
2026-06-25 01:58:14.664903,W004,Sneha Patel,Zone-C,17.446715,78.381045,OK,Normal,Allowed
2026-06-25 02:03:14.664903,W011,Rohit Gupta,Zone-A,17.444104,78.375906,OK,High-Risk,Allowed
2026-06-25 02:08:14.664903,W009,Vikram Rao,Furnace Area,17.442509,78.382431,OK,High-Risk,Restricted
2026-06-25 02:13:14.664903,W002,Priya Reddy,Zone-A,17.443606,78.376255,OK,High-Risk,Allowed
2026-06-25 02:18:14.664903,W012,Fatima Khan,Chemical Storage,17.441361,78.377184,OK,High-Risk,Allowed
2026-06-25 02:23:14.664903,W002,Priya Reddy,Chemical Storage,17.441874,78.378688,Missing Helmet,High-Risk,Allowed
2026-06-25 02:28:14.664903,W011,Rohit Gupta,Zone-A,17.443963,78.377786,OK,High-Risk,Restricted
2026-06-25 02:33:14.664903,W011,Rohit Gupta,Zone-A,17.443727,78.376928,OK,High-Risk,Restricted
2026-06-25 02:38:14.664903,W011,Rohit Gupta,Zone-A,17.444895,78.376978,OK,High-Risk,Restricted
2026-06-25 02:43:14.664903,W008,Meera Joshi,Chemical Storage,17.442206,78.377783,OK,High-Risk,Allowed
2026-06-25 02:48:14.664903,W005,Karan Singh,Chemical Storage,17.443633,78.379118,Missing Gloves,High-Risk,Allowed
2026-06-25 02:53:14.664903,W011,Rohit Gupta,Zone-A,17.445118,78.376864,OK,High-Risk,Allowed
2026-06-25 02:58:14.664903,W001,Rahul Sharma,Zone-C,17.447738,78.379951,OK,Normal,Allowed
2026-06-25 03:03:14.664903,W007,Arjun Nair,Zone-B,17.445805,78.379538,No Mask,Normal,Allowed
2026-06-25 03:08:14.664903,W003,Amit Kumar,Chemical Storage,17.441173,78.379765,OK,High-Risk,Allowed
2026-06-25 03:13:14.664903,W001,Rahul Sharma,Zone-B,17.44524,78.378913,OK,Normal,Allowed
2026-06-25 03:18:14.664903,W006,Neha Verma,Chemical Storage,17.442372,78.377821,,High-Risk,Restricted
2026-06-25 03:23:14.664903,W011,Rohit Gupta,Furnace Area,17.445009,78.380369,OK,High-Risk,Allowed
2026-06-25 03:28:14.664903,W005,Karan Singh,Zone-A,17.444999,78.376145,OK,High-Risk,Allowed
2026-06-25 03:33:14.664903,W002,Priya Reddy,Furnace Area,17.44316,78.380677,Missing Gloves,High-Risk,Allowed
2026-06-25 03:38:14.664903,W011,Rohit Gupta,Chemical Storage,17.441795,78.379114,Missing Gloves,High-Risk,Allowed
